TBJ_JFET  
Vin = 0.05*sen(2*PI*1000.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.700
Vgs = -0.600
Resolución de ploteo = 400.0 puntos por período

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.001235	 0.049778	 33.421101	 1.050928
 0.001238	 0.049846	 33.508301	 1.051027
 0.001240	 0.049901	 33.579842	 1.051107
 0.001243	 0.049945	 33.635605	 1.051170
 0.001245	 0.049975	 33.675491	 1.051214
 0.001248	 0.049994	 33.699444	 1.051241
 0.001250	 0.050000	 33.707417	 1.051250
 0.001253	 0.049994	 33.699394	 1.051241
 0.001255	 0.049975	 33.675392	 1.051214
 0.001258	 0.049944	 33.635452	 1.051169
 0.001260	 0.049901	 33.579643	 1.051107
 0.001263	 0.049846	 33.508053	 1.051026
 0.001265	 0.049778	 33.420807	 1.050928
 0.001268	 0.049698	 33.318039	 1.050812
 0.001270	 0.049606	 33.199924	 1.050678
 0.001273	 0.049501	 33.066662	 1.050527
 0.001275	 0.049384	 32.918468	 1.050357
 0.001278	 0.049255	 32.755581	 1.050170
 0.001280	 0.049114	 32.578270	 1.049966
 0.001283	 0.048961	 32.386818	 1.049744
 0.001285	 0.048796	 32.181541	 1.049504
 0.001288	 0.048618	 31.962753	 1.049247
 0.001290	 0.048429	 31.730812	 1.048973
 0.001293	 0.048228	 31.486082	 1.048681
 0.001295	 0.048014	 31.228941	 1.048373
 0.001298	 0.047789	 30.959789	 1.048047
 0.001300	 0.047552	 30.679043	 1.047704
 0.001303	 0.047304	 30.387129	 1.047344
 0.001305	 0.047044	 30.084478	 1.046968
 0.001308	 0.046772	 29.771553	 1.046574
 0.001310	 0.046488	 29.448805	 1.046164
 0.001313	 0.046193	 29.116709	 1.045738
 0.001315	 0.045887	 28.775742	 1.045295
 0.001318	 0.045570	 28.426386	 1.044836
 0.001320	 0.045241	 28.069126	 1.044360
 0.001323	 0.044901	 27.704462	 1.043869
 0.001325	 0.044550	 27.332890	 1.043362
 0.001328	 0.044188	 26.954899	 1.042839
 0.001330	 0.043815	 26.570992	 1.042300
 0.001333	 0.043431	 26.181665	 1.041746
 0.001335	 0.043036	 25.787411	 1.041177
 0.001338	 0.042631	 25.388721	 1.040592
 0.001340	 0.042216	 24.986086	 1.039993
